no;treated;age;age2;educ;black;hispanic;married;nodegree;re74;re75;re78
2729;0;30;900;12;0;0;1;0;17931.21094;15178.34961;16602.25977
2730;0;32;1024;12;0;0;1;0;25378.38086;25243.55078;25564.66992
2731;0;43;1849;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2732;0;26;676;17;0;0;1;0;11481.2998;8002.742188;14283.70996
2733;0;53;2809;13;0;0;1;0;25862.32031;19109.90039;25564.66992
2734;0;18;324;13;0;0;0;0;4404.432129;11085.67969;15934.33008
2735;0;53;2809;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2736;0;45;2025;12;0;0;1;0;25862.32031;23349.39063;25564.66992
2737;0;21;441;10;0;1;1;1;8119.202148;10376.70996;15050.65039
2738;0;26;676;16;0;0;1;0;11353.9502;14304.67969;15774.73047
2739;0;49;2401;8;0;0;1;1;8444.44043;909.4838867;12486.79004
2740;0;29;841;12;0;0;1;0;885.588623;0;279.2903137
2741;0;53;2809;15;0;0;1;0;0;0;0
2742;0;46;2116;10;0;0;1;1;8514.973633;9733.984375;6351.269043
2743;0;41;1681;9;0;0;0;1;23209.4707;22466.75977;25564.66992
2744;0;51;2601;7;0;0;1;1;25862.32031;25220.26953;25564.66992
2745;0;36;1296;12;0;0;1;0;3985.148926;601.5484009;0
2746;0;47;2209;12;0;0;1;0;0;0;0
2747;0;25;625;16;0;0;1;0;21261.96094;22516.89063;25564.66992
2748;0;43;1849;14;1;0;0;0;25862.32031;25243.55078;25564.66992
2749;0;16;256;9;0;0;1;1;0;0;6374.912109
2750;0;22;484;14;0;0;0;0;13232.88965;9631.93457;20190.17969
2751;0;33;1089;16;0;0;1;0;25862.32031;25243.55078;25564.66992
2752;0;23;529;13;0;0;1;0;11777.15039;15181.94043;20398.53906
2753;0;31;961;16;0;0;1;0;25862.32031;25243.55078;25564.66992
2754;0;23;529;12;0;0;1;0;17964.51953;16517.51953;25297.19922
2755;0;27;729;12;0;0;1;0;0;0;35.46543884
2756;0;41;1681;8;0;0;1;1;20646.75;16116.48047;19594.65039
2757;0;34;1156;12;0;0;1;0;8689.347656;0;2983.530029
2758;0;19;361;12;0;0;0;0;2057.22998;3586.016113;1604.811035
2759;0;42;1764;12;0;0;1;0;0;580.0645142;0
2760;0;33;1089;16;0;0;0;0;0;537.0968018;0
2761;0;34;1156;13;1;0;1;0;5192.057129;13561.69043;21687.11914
2762;0;16;256;9;1;0;0;1;0;0;0
2763;0;31;961;12;0;0;1;0;25862.32031;25243.55078;23098.33984
2764;0;22;484;12;0;1;1;0;20682.01953;24146.08008;25564.66992
2765;0;41;1681;11;1;0;1;1;4839.38916;821.7581177;0
2766;0;54;2916;6;1;0;1;1;20376.36914;24391.34961;23070.26953
2767;0;25;625;15;0;0;0;0;2505.9021;3956.613037;7087.176758
2768;0;55;3025;4;0;0;1;1;24377.19922;20026.55078;20398.53906
2769;0;19;361;11;1;0;0;1;0;0;7762.498047
2770;0;20;400;9;1;0;0;1;0;0;6083.799805
2771;0;26;676;6;0;1;1;1;15370.4502;21537.58008;14545.25977
2772;0;35;1225;18;0;0;1;0;4329.97998;19541.36914;0
2773;0;39;1521;9;0;0;1;1;14173.33984;5625.193848;10661.7998
2774;0;52;2704;13;0;0;1;0;0;0;0
2775;0;17;289;11;0;0;0;1;0;0;0
2776;0;17;289;10;0;0;0;1;0;0;7260.070801
2777;0;40;1600;12;0;0;1;0;17964.51953;23827.40039;25564.66992
2778;0;29;841;12;0;0;1;0;19277.23047;19725.76953;11285.40039
2779;0;17;289;9;1;0;0;1;0;297.193512;54.67588043
2780;0;20;400;12;1;0;0;0;0;0;0
2781;0;39;1521;11;1;0;1;1;22811.74023;19247.75977;25564.66992
2782;0;18;324;11;1;0;0;1;0;0;0
2783;0;28;784;14;1;0;0;0;0;1063.452026;0
2784;0;45;2025;12;0;0;1;0;25862.32031;23356.55078;25165.67969
2785;0;30;900;13;0;0;1;0;13516.98047;14369.12988;15850.09961
2786;0;50;2500;12;0;0;1;0;23315.26953;25243.55078;24703.16016
2787;0;16;256;10;0;0;0;1;0;69.82257843;1259.022949
2788;0;44;1936;16;0;0;1;0;25860.35938;25243.55078;25564.66992
2789;0;38;1444;17;0;0;1;0;25862.32031;25243.55078;25564.66992
2790;0;50;2500;14;0;0;1;0;25862.32031;14650.20996;25564.66992
2791;0;17;289;11;0;0;0;1;1263.727051;3449.951904;10020.45996
2792;0;18;324;11;0;0;0;1;2276.667969;657.0484009;6218.272949
2793;0;22;484;11;0;0;1;1;3030.986084;1976.515991;0
2794;0;28;784;11;0;0;1;1;21720.42969;11474.17969;10153.45996
2795;0;18;324;12;0;0;0;0;10458.57031;9653.418945;10964.73047
2796;0;21;441;10;0;0;0;1;1767.259033;1555.790039;7675.312012
2797;0;26;676;16;0;0;1;0;0;2114.371094;9104.273438
2798;0;34;1156;15;0;0;1;0;25862.32031;25243.55078;25564.66992
2799;0;46;2116;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2800;0;18;324;12;0;0;0;0;3507.087891;3526.935059;11252.88965
2801;0;27;729;14;0;0;1;0;23197.7207;24298.25977;0
2802;0;41;1681;13;0;0;1;0;25862.32031;0;0
2803;0;30;900;17;0;0;1;0;25862.32031;25243.55078;25564.66992
2804;0;39;1521;12;0;0;1;0;0;0;0
2805;0;18;324;10;0;0;0;1;1769.218018;4329;6911.327148
2806;0;16;256;8;0;0;0;1;31.34827042;21.48386955;6868.473145
2807;0;49;2401;15;0;0;1;0;25862.32031;25243.55078;9238.74707
2808;0;18;324;11;0;0;0;1;80.3299408;1946.081055;5967.060059
2809;0;24;576;12;0;0;1;0;18278;18612.18945;24664.73047
2810;0;28;784;12;0;0;1;0;12110.23047;13393.40039;13781.28027
2811;0;25;625;15;0;0;1;0;23015.50977;19335.48047;16139.73047
2812;0;23;529;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2813;0;51;2601;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2814;0;23;529;10;0;0;1;1;9864.908203;5967.14502;1046.22998
2815;0;35;1225;12;0;0;1;0;19506.46094;14442.53027;25564.66992
2816;0;16;256;11;1;0;0;1;4139.931152;4502.661133;10293.83984
2817;0;25;625;10;0;0;1;1;20325.42969;18254.13086;16622.94922
2818;0;50;2500;9;0;0;1;1;0;0;0
2819;0;18;324;9;0;0;0;1;3285.689941;3174.241943;633.9447021
2820;0;35;1225;11;0;0;1;1;25817.25977;25243.55078;25564.66992
2821;0;36;1296;11;0;0;1;1;0;0;0
2822;0;46;2116;8;0;0;1;1;23360.33984;18046.44922;20284.75
2823;0;48;2304;12;0;0;1;0;25862.32031;11051.66016;21673.82031
2824;0;45;2025;11;0;0;1;1;25862.32031;25243.55078;25564.66992
2825;0;18;324;12;0;0;0;0;1122.660034;0;25564.66992
2826;0;24;576;16;0;0;0;0;0;0;630.9891968
2827;0;22;484;14;0;0;0;0;8769.677734;15808.5498;22139.30078
2828;0;47;2209;12;0;0;1;0;23452.41992;22490.0293;20711.82031
2829;0;23;529;12;0;0;0;0;19104.81055;470.8547974;12639
2830;0;48;2304;8;0;0;1;1;25862.32031;23752.21094;22205.80078
2831;0;39;1521;16;0;0;1;0;22609.93945;22244.75977;4857.287109
2832;0;37;1369;4;0;0;0;1;13526.78027;13140.96973;8715.630859
2833;0;49;2401;5;0;0;1;1;25862.32031;25243.55078;0
2834;0;21;441;12;0;0;0;0;15237.21973;14797.01953;15295.9502
2835;0;41;1681;12;0;0;1;0;25862.32031;23907.9707;25564.66992
2836;0;49;2401;9;0;0;1;1;25691.86914;23105.90039;25564.66992
2837;0;54;2916;12;0;0;1;0;25862.32031;25243.55078;0
2838;0;48;2304;14;0;0;1;0;25862.32031;25243.55078;25564.66992
2839;0;32;1024;12;0;0;1;0;24868.9707;23881.10938;25564.66992
2840;0;29;841;13;0;0;0;0;16201.17969;14404.94043;16405.7207
2841;0;55;3025;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2842;0;29;841;18;0;0;1;0;25862.32031;25243.55078;25564.66992
2843;0;26;676;12;0;0;1;0;0;111;0
2844;0;39;1521;14;0;0;1;0;25862.32031;22020.9707;25564.66992
2845;0;43;1849;16;0;0;1;0;977.6740723;0;0
2846;0;27;729;12;0;0;1;0;24324.30078;25243.55078;25564.66992
2847;0;22;484;12;1;0;1;0;9729.71875;7372.547852;2231.366943
2848;0;28;784;16;0;0;0;0;3465.943115;9651.628906;2098.37207
2849;0;22;484;17;0;0;0;0;31.34827042;0;9630.34375
2850;0;19;361;11;0;0;1;1;39.18534088;4744.35498;39.89862061
2851;0;41;1681;18;0;0;1;0;25862.32031;25243.55078;25564.66992
2852;0;23;529;12;0;0;1;0;10021.65039;3441;16067.32031
2853;0;16;256;9;0;0;1;1;920.8554077;0;15997.87012
2854;0;46;2116;8;0;0;0;1;18466.08984;19523.4707;20496.07031
2855;0;30;900;12;0;0;1;0;19149.86914;18558.48047;25564.66992
2856;0;46;2116;8;0;0;1;1;25862.32031;25243.55078;25564.66992
2857;0;28;784;10;1;0;1;1;16926.10938;17606.0293;20116.28906
2858;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2859;0;40;1600;9;0;0;1;1;25862.32031;19245.9707;23453
2860;0;44;1936;16;0;0;1;0;25862.32031;25243.55078;25564.66992
2861;0;17;289;10;0;0;0;1;0;372.387085;654.6328735
2862;0;41;1681;8;0;0;1;1;19908.10938;15112.11035;10537.66992
2863;0;22;484;12;0;0;1;0;18477.84961;12432;11483.41016
2864;0;28;784;10;0;0;1;1;10415.45996;5544.628906;10289.41016
2865;0;55;3025;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2866;0;33;1089;14;0;0;1;0;25862.32031;25243.55078;25564.66992
2867;0;43;1849;12;0;0;1;0;0;21.48386955;0
2868;0;30;900;16;1;0;1;0;19357.56055;20995.10938;20951.21094
2869;0;43;1849;13;1;0;1;0;20002.15039;10093.83984;19959.65039
2870;0;50;2500;11;0;0;1;1;14234.07031;14857.88965;13468
2871;0;30;900;13;0;0;1;0;20250.98047;10024.01953;12095.19043
2872;0;29;841;15;0;0;1;0;6734;2182.403076;5563.641113
2873;0;52;2704;8;0;0;1;1;25862.32031;25243.55078;25564.66992
2874;0;55;3025;18;0;0;1;0;25862.32031;25243.55078;25564.66992
2875;0;19;361;13;0;0;0;0;4659.13623;3100.839111;2068.816895
2876;0;24;576;14;0;0;1;0;25862.32031;25243.55078;25564.66992
2877;0;27;729;18;1;0;0;0;14527.95996;21960.09961;25564.66992
2878;0;33;1089;16;0;0;1;0;25862.32031;25243.55078;25564.66992
2879;0;43;1849;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2880;0;21;441;12;0;0;0;0;9688.574219;234.5323029;0
2881;0;34;1156;11;0;0;1;1;20203.96094;17294.51953;22433.36914
2882;0;22;484;12;0;0;1;0;11385.2998;11270.08008;0
2883;0;28;784;12;0;0;1;0;11826.12988;2945.081055;20447.30078
2884;0;34;1156;13;0;0;1;0;23424.99023;25243.55078;25564.66992
2885;0;36;1296;15;0;0;0;0;20901.46094;21696.91992;22581.14063
2886;0;34;1156;13;0;0;1;0;23836.43945;24795.9707;25564.66992
2887;0;34;1156;14;0;0;1;0;0;0;2365.840088
2888;0;32;1024;12;0;0;1;0;25401.89063;6325.209961;659.0661011
2889;0;29;841;12;0;0;1;0;0;6357.435059;4600.163086
2890;0;30;900;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2891;0;28;784;12;0;0;0;0;25862.32031;25243.55078;25564.66992
2892;0;21;441;12;0;0;0;0;14324.2002;2028.435059;2073.25
2893;0;20;400;12;0;0;0;0;19.59267044;359.8547974;0
2894;0;40;1600;12;0;0;1;0;25862.32031;25243.55078;18109.53906
2895;0;27;729;12;0;0;1;0;18803.08008;21874.16016;25311.98047
2896;0;28;784;12;1;0;1;0;23395.59961;20470.55078;25564.66992
2897;0;38;1444;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2898;0;48;2304;16;0;0;1;0;25862.32031;25243.55078;5526.696777
2899;0;18;324;11;0;0;0;1;3058.415039;2803.64502;13058.66992
2900;0;27;729;16;0;0;0;0;15834.79004;15701.12988;16500.28906
2901;0;34;1156;18;0;0;0;0;14526;13892.90039;13003.99023
2902;0;31;961;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2903;0;21;441;12;0;0;0;0;12035.78027;13658.37012;21862.96094
2904;0;22;484;15;0;0;1;0;2123.844971;862.9354858;24175.60938
2905;0;48;2304;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2906;0;41;1681;12;0;0;1;0;17172.9707;23813.08008;15189.5498
2907;0;35;1225;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2908;0;46;2116;12;0;0;1;0;19147.91016;18359.75977;25564.66992
2909;0;21;441;12;0;0;0;0;13074.19043;14152.5;10830.25977
2910;0;27;729;12;0;0;1;0;19555.43945;19942.40039;25564.66992
2911;0;21;441;11;0;0;0;1;6093.319824;3774;13091.17969
2912;0;21;441;12;0;0;0;0;9038.097656;8068.983887;4418.401855
2913;0;54;2916;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2914;0;53;2809;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2915;0;44;1936;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2916;0;17;289;11;0;0;0;1;2068.986084;1962.19397;0
2917;0;27;729;12;0;0;1;0;25862.32031;22593.86914;25564.66992
2918;0;30;900;12;0;0;1;0;24191.07031;25243.55078;23451.51953
2919;0;46;2116;12;0;0;1;0;13867.69043;12782.90039;15545.67969
2920;0;22;484;12;0;0;0;0;0;2909.273926;20392.63086
2921;0;34;1156;12;0;0;1;0;21961.41992;17244.39063;0
2922;0;38;1444;12;0;0;1;0;10039.28027;8761.838867;25564.66992
2923;0;19;361;12;0;0;0;0;10319.45996;25243.55078;25564.66992
2924;0;26;676;11;0;0;1;1;25862.32031;13404.15039;17556.86914
2925;0;25;625;12;0;0;0;0;23327.0293;3842.031982;9290.466797
2926;0;31;961;12;0;0;1;0;21600.91992;25243.55078;25564.66992
2927;0;31;961;12;0;0;0;0;6735.958984;73.40322876;17599.7207
2928;0;22;484;12;0;0;1;0;12153.33008;14913.38965;17481.50977
2929;0;29;841;16;0;0;1;0;25186.36914;25243.55078;25564.66992
2930;0;53;2809;15;0;0;0;0;12121.98047;18993.5293;8244.237305
2931;0;22;484;15;0;0;0;0;474.1426086;4013.903076;25564.66992
2932;0;32;1024;11;0;0;1;1;18325.01953;24756.58008;25564.66992
2933;0;53;2809;8;0;0;1;1;20844.64063;21720.18945;25564.66992
2934;0;40;1600;12;0;0;1;0;25862.32031;25243.55078;24750.43945
2935;0;19;361;13;0;0;0;0;2766.485107;818.1774292;0
2936;0;51;2601;16;0;0;1;0;25862.32031;25243.55078;25564.66992
2937;0;34;1156;13;0;0;1;0;25862.32031;25243.55078;25564.66992
2938;0;42;1764;8;0;0;1;1;19026.43945;17940.82031;17793.31055
2939;0;30;900;11;0;0;0;1;1614.436035;7213.209961;6269.994141
2940;0;36;1296;16;0;0;1;0;25862.32031;25243.55078;25564.66992
2941;0;38;1444;6;1;0;1;1;15119.66016;14387.03027;16218.0498
2942;0;37;1369;12;0;0;1;0;20086.40039;19421.41992;22737.7793
2943;0;34;1156;15;0;0;1;0;25862.32031;25243.55078;25564.66992
2944;0;44;1936;8;0;0;1;1;14708.21973;17194.25977;22897.36914
2945;0;47;2209;11;0;0;1;1;25862.32031;25243.55078;25564.66992
2946;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2947;0;45;2025;12;0;0;1;0;18109.5;7306.306152;21329.50977
2948;0;28;784;18;0;0;0;0;14522.08984;8663.371094;16643.63086
2949;0;18;324;12;0;0;0;0;3256.301025;1960.402954;7285.191895
2950;0;32;1024;12;0;0;1;0;25862.32031;17432.36914;25564.66992
2951;0;47;2209;8;0;0;0;1;10272.44043;9585.386719;4894.22998
2952;0;37;1369;12;0;0;1;0;1726.114014;0;0
2953;0;33;1089;8;0;0;1;1;25327.43945;25243.55078;0
2954;0;49;2401;12;0;0;1;0;0;0;0
2955;0;53;2809;8;0;0;1;1;17811.68945;18041.08008;4004.638916
2956;0;20;400;12;0;0;0;0;0;0;4013.504883
2957;0;33;1089;12;0;0;0;0;8031.035156;0;10641.11035
2958;0;30;900;11;0;0;1;1;18080.10938;15948.19043;14356.11035
2959;0;54;2916;6;0;0;1;1;14792.45996;9569.274414;23820.94922
2960;0;19;361;12;0;0;0;0;336.9938965;2518.983887;7118.208984
2961;0;18;324;11;0;0;0;1;131.2709045;218.4194031;7503.895996
2962;0;23;529;14;0;0;0;0;18707.08008;20499.18945;22764.38086
2963;0;37;1369;16;0;0;1;0;0;2588.805908;1754.061035
2964;0;29;841;13;0;0;1;0;8275.943359;6645.676758;23795.83008
2965;0;35;1225;12;0;0;1;0;0;0;0
2966;0;24;576;12;0;0;1;0;25862.32031;18315;25564.66992
2967;0;53;2809;12;0;0;1;0;17319.91992;15826.4502;2572.721924
2968;0;23;529;12;0;0;1;0;0;5494.5;0
2969;0;40;1600;16;0;0;0;0;0;0;0
2970;0;27;729;10;0;0;1;1;16982.91992;10206.62988;6500.519043
2971;0;42;1764;12;0;0;1;0;21645.98047;23079.05078;0
2972;0;21;441;12;0;0;1;0;7415.825195;8060.032227;9207.713867
2973;0;29;841;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2974;0;29;841;12;0;0;1;0;25862.32031;25243.55078;25337.09961
2975;0;25;625;12;0;0;1;0;25809.41992;23548.10938;17465.25
2976;0;43;1849;9;0;0;1;1;25862.32031;24047.60938;25564.66992
2977;0;54;2916;10;0;0;1;1;14904.13965;16347.44043;22575.23047
2978;0;53;2809;8;0;0;0;1;10642.74023;2076.773926;0
2979;0;28;784;18;1;0;1;0;0;10679.26953;20391.15039
2980;0;22;484;14;0;1;1;0;0;0;16637.7207
2981;0;39;1521;10;0;0;1;1;0;0;18768.60938
2982;0;43;1849;8;0;0;1;1;18338.74023;2674.741943;6395.601074
2983;0;53;2809;9;0;0;1;1;19273.31055;19326.5293;19946.34961
2984;0;22;484;14;0;0;0;0;10911.16016;11162.66016;25564.66992
2985;0;36;1296;12;0;0;1;0;22494.33984;17681.23047;17598.25
2986;0;26;676;14;0;0;0;0;6367.617188;603.3386841;7586.647949
2987;0;33;1089;12;0;0;1;0;25862.32031;25243.55078;25564.66992
2988;0;25;625;12;0;0;1;0;25348.99023;25243.55078;25564.66992
2989;0;31;961;12;0;0;1;0;23816.84961;25243.55078;25564.66992
2990;0;36;1296;15;0;0;1;0;25862.32031;25243.55078;25564.66992
2991;0;22;484;12;0;0;1;0;21140.49023;24516.67969;25564.66992
2992;0;25;625;13;0;0;1;0;22214.16992;23225.84961;19194.18945
2993;0;26;676;18;0;0;1;0;22557.03906;25243.55078;25564.66992
2994;0;34;1156;18;0;0;1;0;25862.32031;25243.55078;24847.9707
2995;0;30;900;18;0;0;1;0;25862.32031;25243.55078;11118.41016
2996;0;43;1849;14;0;0;1;0;0;5737.983887;8770.306641
2997;0;34;1156;9;0;0;1;1;11998.5498;12165.24023;25564.66992
2998;0;47;2209;8;0;0;1;1;25862.32031;16735.93945;5754.26709
2999;0;16;256;10;0;0;0;1;0;0;11564.69043
3000;0;28;784;12;0;0;0;0;11969.16016;14863.25977;15094.98047
3001;0;23;529;13;0;0;0;0;3403.246094;4364.806152;13692.61035
3002;0;25;625;15;0;0;0;0;9085.120117;8942.661133;9182.592773
3003;0;49;2401;10;0;0;1;1;20852.48047;22563.43945;25564.66992
3004;0;25;625;16;0;0;0;0;10529.09961;6565.112793;13806.40039
3005;0;21;441;12;0;0;1;0;11649.7998;13031.75977;18545.4707
3006;0;42;1764;12;0;0;1;0;0;0;0
3007;0;22;484;15;0;0;0;0;5080.378906;9279.242188;21925.0293
3008;0;22;484;14;0;0;0;0;7856.660156;8394.823242;15708.23047
3009;0;21;441;12;0;0;1;0;6653.669922;8704.547852;9407.207031
3010;0;24;576;12;0;0;1;0;6953.437988;9041.128906;25564.66992
3011;0;23;529;12;0;0;1;0;10819.07031;11033.75977;25564.66992
3012;0;32;1024;5;0;0;0;1;12243.45996;11164.4502;13265.5498
3013;0;27;729;12;0;0;1;0;20192.19922;19867.21094;25363.69922
3014;0;24;576;14;0;0;1;0;14461.34961;14660.9502;10728.29004
3015;0;23;529;12;0;0;1;0;15305.79004;20375.66016;17274.61914
3016;0;46;2116;8;0;0;1;1;7676.407227;2143.016113;14135.92969
3017;0;55;3025;13;0;0;1;0;21790.9707;19532.41992;19377.42969
3018;0;17;289;11;0;0;0;1;0;0;1690.519043
3019;0;28;784;16;0;0;1;0;0;0;0
3020;0;40;1600;18;0;0;1;0;25862.32031;25243.55078;25564.66992
3021;0;50;2500;12;0;0;0;0;4649.339844;0;5516.353027
3022;0;23;529;12;0;0;1;0;14864.95996;14422.83984;15493.95996
3023;0;42;1764;12;0;0;1;0;11259.91016;10786.69043;11761.23047
3024;0;26;676;12;0;0;1;0;14598.5;9785.90332;14283.70996
3025;0;38;1444;11;0;0;0;1;3918.533936;3580.64502;0
3026;0;30;900;16;0;0;1;0;13771.69043;19924.5;65.01997375
3027;0;27;729;17;0;0;1;0;22594.25977;11026.59961;13286.24023
3028;0;46;2116;9;0;0;1;1;25862.32031;25243.55078;25564.66992
3029;0;32;1024;12;0;0;0;0;6318.634766;17468.17969;13923.13965
3030;0;36;1296;18;0;0;1;0;0;0;0
3031;0;18;324;11;0;0;0;1;0;1018.69397;9481.09375
3032;0;40;1600;16;0;0;1;0;25862.32031;25243.55078;25564.66992
3033;0;22;484;12;0;0;1;0;14904.13965;14870.41992;18134.66016
3034;0;20;400;13;0;0;0;0;1992.573975;3321.048096;19938.96094
3035;0;17;289;10;0;0;0;1;0;0;3493.345947
3036;0;31;961;9;0;1;0;1;25862.32031;25243.55078;14459.5498
3037;0;40;1600;12;0;0;1;0;24484.96094;19446.48047;25399.16016
3038;0;33;1089;11;0;0;1;1;22850.92969;24930.24023;25564.66992
3039;0;17;289;11;0;0;0;1;1990.61499;2463.483887;14537.87012
3040;0;28;784;11;0;0;1;1;21920.2793;25243.55078;25564.66992
3041;0;27;729;12;0;0;1;0;0;0;25564.66992
3042;0;47;2209;8;0;0;1;1;9518.118164;25243.55078;25564.66992
3043;0;52;2704;12;0;0;1;0;25862.32031;16970.4707;25564.66992
3044;0;34;1156;12;0;0;1;0;25862.32031;25243.55078;23625.89063
3045;0;50;2500;12;0;0;1;0;25862.32031;25243.55078;25564.66992
3046;0;23;529;16;0;0;1;0;25862.32031;25243.55078;25564.66992
3047;0;29;841;13;0;0;1;0;25862.32031;25243.55078;25564.66992
3048;0;25;625;14;0;0;1;0;21530.38086;21671.84961;25564.66992
3049;0;28;784;12;0;0;0;0;25862.32031;25243.55078;25564.66992
3050;0;38;1444;12;1;0;1;0;13321.0498;20934.24023;16698.31055
3051;0;23;529;10;0;0;1;1;19038.19922;20033.71094;19547.36914
3052;0;31;961;12;0;0;1;0;20215.71094;25243.55078;21594.01953
3053;0;40;1600;11;0;0;1;1;14471.13965;15847.94043;11187.87012
3054;0;50;2500;12;0;0;1;0;25862.32031;9549.581055;0
3055;0;44;1936;10;0;0;1;1;25862.32031;25243.55078;25564.66992
3056;0;51;2601;14;1;0;1;0;0;0;0
3057;0;38;1444;8;0;0;1;1;4184.994141;0;0
3058;0;33;1089;12;0;0;1;0;21404.99023;16759.21094;16336.26953
3059;0;38;1444;17;0;0;1;0;0;0;0
3060;0;47;2209;4;0;0;1;1;18801.11914;17169.18945;18301.64063
3061;0;48;2304;12;0;0;1;0;25862.32031;25243.55078;25564.66992
3062;0;31;961;8;0;0;1;1;0;2828.709961;7802.395996
3063;0;55;3025;8;0;0;1;1;12163.12988;19238.81055;19312.41016
3064;0;49;2401;12;0;0;1;0;25862.32031;25243.55078;25564.66992
3065;0;34;1156;12;0;0;1;0;0;19766.94922;25403.59961
3066;0;26;676;16;0;0;1;0;25045.31055;11758.83984;25564.66992
3067;0;31;961;13;0;0;1;0;25862.32031;25243.55078;25564.66992
3068;0;21;441;8;0;0;1;1;12694.08984;14002.11035;2164.868896
3069;0;52;2704;16;0;0;0;0;5393.861816;7957.983887;0
3070;0;23;529;16;0;0;1;0;481.9796143;7302.726074;20507.89063
3071;0;42;1764;8;0;1;1;1;22208.28906;24464.75977;25564.66992
3072;0;22;484;12;0;1;1;0;20019.78906;19301.4707;24202.21094
3073;0;27;729;16;0;0;1;0;25862.32031;25243.55078;25564.66992
3074;0;31;961;14;0;0;1;0;25862.32031;25243.55078;3143.124023
3075;0;30;900;18;0;0;1;0;25862.32031;25243.55078;21772.82031
3076;0;46;2116;14;0;0;1;0;0;0;0
3077;0;18;324;11;0;0;0;1;3610.928955;3457.113037;28.07679939
3078;0;17;289;12;0;0;0;0;3003.555908;1090.30603;0
3079;0;37;1369;8;0;0;1;1;21203.18945;20187.67969;20979.2793
3080;0;21;441;8;0;0;1;1;88.16700745;7607.081055;10282.01953
3081;0;21;441;13;0;0;1;0;21886.9707;23125.59961;25564.66992
3082;0;19;361;10;0;0;0;1;1347.975952;4681.693848;15569.33008
3083;0;16;256;10;0;0;0;1;0;572.9031982;11116.94043
3084;0;28;784;14;0;0;0;0;24212.61914;25243.55078;25564.66992
3085;0;35;1225;14;0;0;1;0;24386.99023;25243.55078;10821.38965
3086;0;41;1681;18;0;0;1;0;25862.32031;25243.55078;25564.66992
3087;0;55;3025;12;0;0;1;0;21385.40039;2864.516113;0
3088;0;39;1521;10;0;0;1;1;12676.45996;21505.34961;23008.19922
3089;0;38;1444;12;0;0;1;0;25862.32031;25243.55078;25564.66992
3090;0;52;2704;8;0;0;0;1;8228.920898;7519.35498;23389.46094
3091;0;25;625;11;0;0;1;1;5693.628906;7884.581055;15752.57031
3092;0;28;784;12;0;0;1;0;0;0;0
3093;0;45;2025;12;0;0;1;0;24281.18945;25243.55078;25564.66992
3094;0;21;441;11;0;0;0;1;3885.226074;8763.628906;14499.4502
3095;0;17;289;10;0;0;0;1;562.3095703;1149.386963;7842.294922
3096;0;26;676;14;0;0;1;0;113.6374969;1161.918945;486.1719971
3097;0;47;2209;12;0;0;1;0;25862.32031;25243.55078;25564.66992
3098;0;18;324;12;0;0;0;0;8295.536133;11624.55957;18115.44922
3099;0;25;625;14;0;0;1;0;10938.58984;519.1934814;0
3100;0;39;1521;10;0;0;1;1;25862.32031;25243.55078;25564.66992
3101;0;54;2916;12;0;0;1;0;20374.41992;20499.18945;10261.33008
3102;0;34;1156;12;0;0;1;0;19161.63086;18297.09961;15626.95996
3103;0;29;841;12;0;0;1;0;6647.791992;7988.418945;11545.48047
3104;0;30;900;12;0;0;0;0;11653.71973;4756.887207;0
3105;0;45;2025;12;0;0;0;0;4473.005859;608.7097168;0
3106;0;29;841;17;0;0;0;0;0;0;0
3107;0;27;729;16;0;0;1;0;0;0;0
3108;0;26;676;17;0;0;0;0;0;1049.129028;25564.66992
3109;0;31;961;17;0;0;0;0;0;0;24930.73047
3110;0;29;841;17;0;0;0;0;0;0;0
3111;0;18;324;11;0;0;0;1;2692.032959;1152.968018;2049.606934
3112;0;29;841;12;0;0;1;0;18613.0293;18098.36914;19044.93945
3113;0;50;2500;12;0;0;1;0;5762.204102;4747.935059;4028.282959
3114;0;43;1849;12;0;0;1;0;25862.32031;25243.55078;25564.66992
3115;0;41;1681;12;0;0;1;0;17000.56055;10682.84961;25564.66992
3116;0;22;484;12;0;0;1;0;9339.825195;10183.34961;17419.43945
3117;0;18;324;12;0;0;0;0;5141.116211;4547.418945;17395.80078
